Unnamed: 0,white,black,result,opening,eco,num_moves,moves,moves_preview,accuracies,mean_white_accuracy,mean_black_accuracy
267324,luka1950,Peaudepailles,1-0,Richter-Veresov Attack,D01,115,"['d2d4', 'g8f6', 'b1c3', 'd7d5', 'c1g5', 'b8d7', 'd1d3', 'c7c5', 'd4c5', 'd7c5', 'd3b5', 'c5d7', 'g5f6', 'g7f6', 'c3d5', 'a7a6', 'b5c4', 'd8a5', 'c2c3', 'e8d8', 'e1c1', 'a5b5', 'c4b5', 'a6b5', 'a2a3', 'f8g7', 'e2e4', 'a8a5', 'g1f3', 'e7e6', 'd5b6', 'd8e7', 'b6d7', 'c8d7', 'f3d4', 'h8c8', 'c1b1', 'g7h6', 'f2f3', 'h6f4', 'g2g3', 'f4e5', 'f3f4', 'e5d4', 'd1d4', 'd7c6', 'f1e2', 'h7h5', 'h1d1', 'c8h8', 'h2h4', 'a5a8', 'd4b4', 'a8g8', 'd1d3', 'g8d8', 'd3d8', 'h8d8', 'e2b5', 'd8d1', 'b1c2', 'd1g1', 'b5c6', 'b7c6', 'a3a4', 'g1g3', 'a4a5', 'g3g8', 'a5a6', 'g8a8', 'b4b7', 'e7d6', 'a6a7', 'f6f5', 'e4e5', 'd6d5', 'c2d3', 'c6c5', 'c3c4', 'd5c6', 'b7f7', 'a8d8', 'd3c3', 'd8a8', 'f7e7', 'a8g8', 'e7e6', 'c6d7', 'e6a6', 'g8a8', 'b2b4', 'c5b4', 'c3b4', 'd7c7', 'e5e6', 'c7b7', 'b4b5', 'b7c7', 'c4c5', 'c7b7', 'e6e7', 'b7c7', 'a6e6', 'a8e8', 'a7a8q', 'e8a8', 'e7e8q', 'a8e8', 'e6e8', 'c7d7', 'e8e5', 'd7d8', 'b5c6', 'd8c8', 'e5e8']","['d2d4', 'g8f6', 'b1c3']","[0.2, 0.3333333333333333, 0.02702702702702703, 1.0, 0.5, 0.021739130434782608, 0.14285714285714285, 0.020833333333333332, 0.3333333333333333, 0.02857142857142857, 0.125, 0.004484304932735426, 0.0015698587127158557, 0.2, 0.005494505494505495, 0.00684931506849315, 0.030303030303030304, 1.0, 0.006622516556291391, 1.0, 0.002364066193853428, 0.25, 0.16666666666666666, 1.0, 0.5, 1.0, 0.3333333333333333, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0, 0.05, 1.0, 0.007518796992481203, 1.0, 0.125, 1.0, 0.01098901098901099, 1.0, 0.25, 1.0, 0.001692047377326565, 1.0, 0.014084507042253521, 1.0, 0.0022471910112359553, 0.5, 0.0028328611898017, 0.5, 0.001366120218579235, 0.2, 0.027777777777777776, 1.0, 0.018518518518518517, 1.0, 0.25, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.58,0.84
99600,bigsotos2420,Lavapies,1-0,King's Indian Attack,A07,53,"['g1f3', 'd7d5', 'g2g3', 'b8c6', 'c2c4', 'd5d4', 'f1g2', 'e7e5', 'e1g1', 'e5e4', 'f3e1', 'g8f6', 'd2d3', 'e4d3', 'e1d3', 'h7h6', 'b2b4', 'a7a5', 'b4b5', 'c6b4', 'c1a3', 'b4d3', 'd1d3', 'c8e6', 'a3f8', 'e8f8', 'g2b7', 'a8b8', 'b7g2', 'd8d6', 'b1d2', 'b8d8', 'a1c1', 'g7g6', 'c4c5', 'd6e5', 'd2f3', 'e5d5', 'f1d1', 'f8g7', 'f3d4', 'd5a2', 'd4e6', 'a2e6', 'd3c3', 'd8d1', 'c1d1', 'a5a4', 'b5b6', 'c7b6', 'd1d6', 'h8b8', 'd6e6']","['g1f3', 'd7d5', 'g2g3']","[0.05, 0.5, 0.05263157894736842, 0.05555555555555555, 0.012345679012345678, 0.0035460992907801418, 0.02702702702702703, 0.2, 0.09090909090909091, 0.038461538461538464, 0.25, 0.25, 0.03571428571428571, 0.5, 0.07142857142857142, 0.14285714285714285, 0.009433962264150943, 1.0, 0.002398081534772182, 1.0, 0.0011494252873563218, 0.5, 0.015873015873015872, 1.0, 1.0, 1.0, 0.5, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.3333333333333333, 1.0, 0.0014367816091954023, 1.0, 0.017543859649122806, 1.0, 0.029411764705882353, 1.0, 0.0035971223021582736, 1.0, 1.0]",0.37,0.74
158149,bekbekus,Davigator,1-0,Bogo-Indian Defense: Wade-Smyslov Variation,E11,81,"['d2d4', 'g8f6', 'g1f3', 'e7e6', 'c2c4', 'f8b4', 'c1d2', 'a7a5', 'g2g3', 'b7b6', 'f1g2', 'c8a6', 'd1c2', 'c7c6', 'e1g1', 'e8g8', 'd2f4', 'b4e7', 'e2e4', 'd7d5', 'e4e5', 'f6e8', 'b2b3', 'b8d7', 'h2h4', 'h7h6', 'b1d2', 'a8c8', 'f1d1', 'd7b8', 'a2a3', 'd8d7', 'c4c5', 'b6c5', 'd4c5', 'd7b7', 'd1b1', 'a6b5', 'b3b4', 'a5a4', 'f3d4', 'b7a6', 'd4b5', 'c6b5', 'g2f1', 'b8c6', 'c2d3', 'c8b8', 'b1e1', 'a6c8', 'd3f3', 'c6d4', 'f3g4', 'f7f5', 'e5f6', 'e8f6', 'g4g6', 'd4c2', 'g6c2', 'f6h5', 'f4b8', 'c8b8', 'c2g6', 'h5f6', 'f1d3', 'e6e5', 'd3f5', 'b8c7', 'd2f3', 'e5e4', 'f3d4', 'e7d8', 'd4e6', 'c7f7', 'e6f8', 'g8f8', 'g6f7', 'f8f7', 'a1d1', 'g7g6', 'f5c8']","['d2d4', 'g8f6', 'g1f3']","[0.14285714285714285, 0.25, 0.038461538461538464, 0.5, 0.007575757575757576, 0.2, 0.029411764705882353, 0.5, 0.013333333333333334, 0.16666666666666666, 0.16666666666666666, 0.25, 0.005025125628140704, 0.3333333333333333, 0.004016064257028112, 0.25, 0.00625, 0.25, 0.023809523809523808, 1.0, 0.06666666666666667, 0.09090909090909091, 0.002457002457002457, 0.5, 0.01694915254237288, 1.0, 0.006578947368421052, 0.25, 0.00425531914893617, 1.0, 0.003067484662576687, 0.5, 0.02702702702702703, 1.0, 0.05555555555555555, 1.0, 0.25, 1.0, 0.041666666666666664, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.020833333333333332, 1.0, 0.037037037037037035, 1.0, 0.003703703703703704, 1.0, 0.3333333333333333, 1.0, 0.3333333333333333, 1.0, 0.014705882352941176, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.41,0.78
380556,juniortay,Tahaned2015,0-1,"Vienna Game: Vienna Gambit, Breyer Variation",C29,96,"['e2e4', 'e7e5', 'b1c3', 'g8f6', 'f2f4', 'd7d5', 'f4e5', 'f6e4', 'g1f3', 'f8e7', 'd2d4', 'e4c3', 'b2c3', 'c8e6', 'a1b1', 'b7b6', 'f1d3', 'b8d7', 'e1g1', 'c7c5', 'd4c5', 'd8c7', 'c5b6', 'a7b6', 'f3d4', 'e8g8', 'd1h5', 'g7g6', 'h5h6', 'd7e5', 'c1f4', 'e7d6', 'd4b5', 'c7c5', 'f4e3', 'e5g4', 'b5d6', 'c5d6', 'h6f4', 'd6f4', 'e3f4', 'a8a2', 'b1b6', 'f8c8', 'h2h3', 'g4f6', 'f1b1', 'f6d7', 'b6b2', 'a2b2', 'b1b2', 'c8c3', 'f4h6', 'c3c8', 'b2b7', 'd7c5', 'b7a7', 'c5d7', 'g1h2', 'd7e5', 'h2g3', 'e5c6', 'a7b7', 'c6d4', 'g3f4', 'e6f5', 'g2g4', 'f5d3', 'c2d3', 'd4e6', 'f4e5', 'd5d4', 'e5f6', 'e6d8', 'b7e7', 'c8c6', 'f6e5', 'c6e6', 'e7e6', 'd8e6', 'e5f6', 'e6c5', 'f6e5', 'c5d3', 'e5d4', 'd3f2', 'd4e5', 'f2h3', 'e5f6', 'h3f2', 'g4g5', 'f2g4', 'f6e7', 'g4h6', 'g5h6', 'f7f5']","['e2e4', 'e7e5', 'b1c3']","[0.08333333333333333, 0.5, 1.0, 0.2, 0.03125, 0.3333333333333333, 0.25, 0.08333333333333333, 1.0, 0.125, 0.1, 0.022222222222222223, 0.06666666666666667, 0.05555555555555555, 0.024390243902439025, 0.3333333333333333, 0.005025125628140704, 0.1111111111111111, 0.007407407407407408, 0.3333333333333333, 0.0026246719160104987, 0.05, 0.00202020202020202, 1.0, 0.007692307692307693, 0.25, 0.017241379310344827, 1.0, 0.02631578947368421, 0.03125, 0.07142857142857142, 0.04, 0.07142857142857142, 0.07142857142857142, 0.041666666666666664, 0.038461538461538464, 0.06666666666666667, 0.00558659217877095, 1.0, 0.2, 0.0022988505747126436, 0.125, 0.0018796992481203006, 1.0, 0.019230769230769232, 1.0, 1.0, 1.0, 0.09090909090909091, 0.14285714285714285, 0.2, 0.14285714285714285, 0.5, 0.3333333333333333, 0.125, 1.0, 0.5, 0.03571428571428571, 0.03333333333333333, 0.14285714285714285, 0.2, 1.0, 0.3333333333333333, 0.25, 0.5, 0.16666666666666666, 0.07692307692307693, 0.029411764705882353, 0.125, 0.0625, 1.0, 0.058823529411764705, 0.05263157894736842, 0.001177856301531213, 0.014925373134328358, 0.5, 0.01818181818181818, 0.3333333333333333, 0.05263157894736842, 0.5, 0.013888888888888888, 0.010416666666666666, 1.0, 0.017241379310344827, 0.2, 0.007462686567164179, 0.3333333333333333, 0.14285714285714285, 0.25, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.28,0.35
420572,Adadard,killerstruggle,0-1,London System,A48,22,"['g1f3', 'g8f6', 'd2d4', 'g7g6', 'c1f4', 'f8g7', 'b1c3', 'd7d5', 'd1d2', 'e8g8', 'h2h4', 'c7c5', 'h4h5', 'c5d4', 'f3d4', 'f6e4', 'c3e4', 'd5e4', 'e2e3', 'e7e5', 'h5h6', 'g7h8']","['g1f3', 'g8f6', 'd2d4']","[0.16666666666666666, 0.5, 0.045454545454545456, 0.125, 0.1111111111111111, 0.5, 0.3333333333333333, 0.0010245901639344263, 1.0, 0.004032258064516129, 0.25, 0.05, 0.08333333333333333, 0.05555555555555555, 0.5, 0.05, 0.00641025641025641, 1.0, 0.0025974025974025974, 0.014705882352941176, 1.0, 1.0]",0.32,0.3
89641,TatoSarane,NHN16,1-0,Queen's Gambit Declined,D30,107,"['d2d4', 'd7d5', 'c2c4', 'e7e6', 'g1f3', 'g8f6', 'g2g3', 'c7c6', 'f1g2', 'g7g6', 'e1g1', 'f8g7', 'b1c3', 'e8g8', 'b2b3', 'b8d7', 'd1c2', 'd8c7', 'c1f4', 'c7b6', 'c4c5', 'b6d8', 'f4d6', 'f8e8', 'f3e5', 'd7e5', 'd4e5', 'f6d7', 'f2f4', 'b7b6', 'c3a4', 'c8b7', 'a1c1', 'a8c8', 'b3b4', 'g7f8', 'e2e4', 'b7a6', 'f1d1', 'a6c4', 'a4b2', 'b6c5', 'b2c4', 'd5c4', 'b4c5', 'd8a5', 'c2c4', 'f8d6', 'e5d6', 'c8b8', 'e4e5', 'b8b5', 'g2c6', 'b5c5', 'c4e4', 'e8d8', 'c6d7', 'd8d7', 'c1c5', 'a5c5', 'e4d4', 'c5c2', 'd1d2', 'c2c1', 'g1g2', 'g8g7', 'h2h4', 'h7h5', 'd4b2', 'c1c6', 'g2h2', 'c6f3', 'b2b5', 'd7d8', 'b5a5', 'd8d7', 'a5a4', 'f3e3', 'd2c2', 'e3d3', 'a4c4', 'd3e3', 'c4c5', 'e3d3', 'c5c3', 'd3e4', 'c3c6', 'e4d3', 'c2b2', 'd3d4', 'b2g2', 'd7d8', 'c6c7', 'd8a8', 'c7e7', 'a7a5', 'd6d7', 'd4d5', 'g2c2', 'd5f3', 'e7f6', 'g7h6', 'd7d8q', 'a8d8', 'f6d8', 'f3e4', 'd8h8']","['d2d4', 'd7d5', 'c2c4']","[0.16666666666666666, 1.0, 1.0, 1.0, 0.3333333333333333, 1.0, 0.03125, 0.05, 0.2, 0.16666666666666666, 0.004651162790697674, 1.0, 0.011363636363636364, 0.5, 0.014705882352941176, 0.3333333333333333, 0.023255813953488372, 0.5, 0.016129032258064516, 1.0, 0.14285714285714285, 1.0, 0.01818181818181818, 1.0, 0.0014285714285714286, 0.3333333333333333, 0.010752688172043012, 0.0018115942028985507, 0.02857142857142857, 1.0, 0.05, 0.058823529411764705, 0.027777777777777776, 1.0, 0.0053475935828877, 0.5, 0.0019342359767891683, 1.0, 0.014925373134328358, 1.0, 0.01639344262295082, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 0.000999000999000999, 0.0010030090270812437, 0.043478260869565216, 1.0, 0.02127659574468085, 1.0, 0.010869565217391304, 1.0, 1.0, 1.0, 0.07692307692307693, 1.0, 0.3333333333333333, 1.0, 0.0017452006980802793, 1.0, 0.013333333333333334, 1.0, 0.004901960784313725, 1.0, 0.0026041666666666665, 1.0, 0.017241379310344827, 1.0, 0.0013280212483399733, 0.08333333333333333, 0.008130081300813009, 1.0, 0.07692307692307693, 1.0, 0.045454545454545456, 1.0, 0.020833333333333332, 1.0, 0.008695652173913044, 1.0, 0.00423728813559322, 1.0, 0.016129032258064516, 1.0, 0.00202020202020202, 0.125, 0.05, 1.0, 0.07142857142857142, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.23,0.82
53212,BLEFOUT,Maria_K,1-0,"Philidor Defense: Hanham Variation, Delmar Variation",C41,111,"['e2e4', 'e7e5', 'g1f3', 'd7d6', 'f1c4', 'c7c6', 'd2d4', 'b8d7', 'c2c3', 'd8c7', 'e1g1', 'd7b6', 'c4b3', 'f8e7', 'a2a4', 'h7h6', 'a4a5', 'b6d7', 'f1e1', 'g8f6', 'f3h4', 'g7g6', 'h4f3', 'd7f8', 'b1d2', 'g6g5', 'd2c4', 'f8g6', 'd4e5', 'd6e5', 'c1e3', 'h8h7', 'd1c2', 'c8g4', 'f3d2', 'g6f4', 'd2f1', 'h6h5', 'f1g3', 'g4e6', 'g3f5', 'h5h4', 'e1d1', 'e6f5', 'e4f5', 'g5g4', 'e3f4', 'e5f4', 'd1e1', 'e8f8', 'c4e5', 'g4g3', 'f2g3', 'h4g3', 'h2h3', 'a8e8', 'e5f3', 'e7c5', 'g1f1', 'c5e3', 'a5a6', 'b7b6', 'a1d1', 'f8g7', 'c2d3', 'h7h8', 'd3d6', 'e8e7', 'd6c7', 'e7c7', 'd1d3', 'c7d7', 'e1d1', 'd7d3', 'd1d3', 'h8e8', 'd3d6', 'c6c5', 'b3c4', 'e8e7', 'f1e2', 'f6e4', 'd6d8', 'e4f6', 'e2d3', 'e3c1', 'd3c2', 'c1e3', 'h3h4', 'e3f2', 'd8d6', 'f6e4', 'd6c6', 'f7f6', 'c6e6', 'e7e6', 'f5e6', 'g7f8', 'c4d5', 'e4d6', 'c3c4', 'f8e7', 'h4h5', 'd6f5', 'c2d3', 'f2d4', 'd3e4', 'f5h6', 'e4f4', 'd4b2', 'f4g3']","['e2e4', 'e7e5', 'g1f3']","[0.004694835680751174, 0.5, 1.0, 0.25, 0.045454545454545456, 0.14285714285714285, 0.004291845493562232, 0.3333333333333333, 0.005263157894736842, 0.5, 0.0027472527472527475, 1.0, 0.019230769230769232, 1.0, 0.002577319587628866, 0.5, 0.01, 1.0, 0.025, 0.5, 0.003215434083601286, 1.0, 0.008, 1.0, 0.02127659574468085, 1.0, 0.006622516556291391, 1.0, 0.0034602076124567475, 0.5, 0.0024691358024691358, 0.02127659574468085, 0.010869565217391304, 1.0, 0.02857142857142857, 1.0, 0.010752688172043012, 1.0, 0.025, 1.0, 0.014285714285714285, 1.0, 0.0037313432835820895, 1.0, 0.07142857142857142, 1.0, 0.0011641443538998836, 0.011363636363636364, 1.0, 0.0015625, 0.5, 0.011627906976744186, 1.0, 0.5, 1.0, 0.030303030303030304, 1.0, 0.022222222222222223, 1.0, 0.02631578947368421, 1.0, 0.002336448598130841, 1.0, 0.0011890606420927466, 0.00684931506849315, 0.001059322033898305, 0.038461538461538464, 0.015384615384615385, 0.25, 0.09090909090909091, 1.0, 0.0011185682326621924, 0.008333333333333333, 0.014925373134328358, 0.008333333333333333, 0.125, 0.00847457627118644, 0.058823529411764705, 0.018518518518518517, 0.0625, 0.045454545454545456, 0.0011235955056179776, 0.030303030303030304, 0.0010482180293501049, 0.002197802197802198, 0.3333333333333333, 0.0625, 0.25, 0.0078125, 0.023809523809523808, 0.02127659574468085, 0.3333333333333333, 0.011363636363636364, 1.0, 0.005154639175257732, 1.0, 0.07692307692307693, 1.0, 0.001336898395721925, 1.0, 0.007194244604316547, 1.0, 0.125, 1.0, 0.058823529411764705, 0.5, 0.25, 1.0, 1.0, 1.0, 0.07692307692307693]",0.21,0.5
153659,Spinaltap,ViejoVelociraptor,1-0,Englund Gambit Complex: Englund Gambit,A40,79,"['d2d4', 'e7e5', 'd4e5', 'b8c6', 'g1f3', 'd8e7', 'b1c3', 'c6e5', 'c3d5', 'e5f3', 'g2f3', 'e7d8', 'c1f4', 'd7d6', 'e2e4', 'g8f6', 'h1g1', 'c8e6', 'f1c4', 'f6h5', 'f4g5', 'd8d7', 'd1e2', 'c7c6', 'e1c1', 'h7h6', 'g5d2', 'e8c8', 'd5f4', 'h5f6', 'f4e6', 'f7e6', 'd2c3', 'd6d5', 'c4d3', 'd5d4', 'c3d2', 'e6e5', 'f3f4', 'f8d6', 'f4e5', 'd6e5', 'f2f4', 'e5c7', 'e4e5', 'f6d5', 'g1g6', 'h8f8', 'f4f5', 'd8e8', 'e5e6', 'd7d6', 'g6g7', 'd5f4', 'd2f4', 'd6f4', 'c1b1', 'c7e5', 'g7h7', 'f8f5', 'd3f5', 'f4f5', 'h7h6', 'e5f4', 'd1f1', 'f5g5', 'h6h7', 'f4e3', 'a2a3', 'e8e6', 'f1f7', 'g5g1', 'b1a2', 'g1g8', 'f7c7', 'c8d8', 'e2c4', 'b7b5', 'c4b3']","['d2d4', 'e7e5', 'd4e5']","[0.037037037037037035, 0.125, 1.0, 1.0, 0.021739130434782608, 1.0, 0.07142857142857142, 1.0, 0.03333333333333333, 1.0, 0.001692047377326565, 0.3333333333333333, 0.004761904761904762, 0.3333333333333333, 0.006622516556291391, 0.5, 0.0035335689045936395, 0.3333333333333333, 0.0024449877750611247, 0.025, 0.0018148820326678765, 1.0, 0.0136986301369863, 1.0, 0.03125, 1.0, 0.004219409282700422, 1.0, 0.002544529262086514, 0.25, 0.001277139208173691, 0.5, 0.0024937655860349127, 0.5, 0.008620689655172414, 0.5, 0.006896551724137931, 1.0, 0.007042253521126761, 1.0, 0.5, 1.0, 1.0, 1.0, 0.037037037037037035, 1.0, 0.011235955056179775, 1.0, 0.004166666666666667, 1.0, 0.3333333333333333, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.42,0.83
555444,PILONIDALSINUS,Cofi7,1/2-1/2,English Opening: Anglo-Indian Defense,A15,169,"['c2c4', 'g8f6', 'g2g3', 'g7g6', 'f1g2', 'f8g7', 'b1c3', 'e8g8', 'e2e4', 'd7d6', 'g1e2', 'c7c5', 'e1g1', 'b8c6', 'd2d3', 'f6e8', 'c1e3', 'e8c7', 'd3d4', 'c5d4', 'e2d4', 'c6d4', 'e3d4', 'g7d4', 'd1d4', 'c7e6', 'd4e3', 'e6c5', 'e4e5', 'c8e6', 'b2b3', 'd8b6', 'c3d5', 'e6d5', 'g2d5', 'd6e5', 'e3e5', 'e7e6', 'd5g2', 'a8d8', 'h2h4', 'b6d6', 'e5f6', 'e6e5', 'f6d6', 'd8d6', 'g2d5', 'a7a5', 'f2f4', 'e5f4', 'f1f4', 'g8g7', 'a1e1', 'c5e6', 'f4e4', 'e6c5', 'e4e7', 'b7b5', 'e1f1', 'b5c4', 'f1f7', 'f8f7', 'e7f7', 'g7h6', 'b3c4', 'c5d3', 'f7a7', 'h6h5', 'g1g2', 'h5g4', 'd5f3', 'g4f5', 'a7a5', 'd3e5', 'a5d5', 'd6a6', 'd5d2', 'a6a3', 'd2f2', 'f5e6', 'f3d5', 'e6d6', 'f2f6', 'd6c5', 'd5g8', 'a3a2', 'g2h3', 'h7h5', 'g8e6', 'a2a3', 'f6f4', 'e5d3', 'f4f1', 'a3a2', 'e6f7', 'd3f2', 'h3g2', 'f2e4', 'g2f3', 'e4d2', 'f3g2', 'd2f1', 'g2f1', 'a2a6', 'f7d5', 'a6f6', 'f1g2', 'c5d4', 'g2h3', 'd4e5', 'g3g4', 'f6f4', 'g4h5', 'g6h5', 'h3g3', 'e5f5', 'd5f3', 'f4c4', 'f3h5', 'c4c3', 'h5f3', 'f5e5', 'h4h5', 'e5f5', 'g3f2', 'f5f4', 'f3e2', 'c3c2', 'h5h6', 'c2c6', 'h6h7', 'c6h6', 'e2d3', 'f4e5', 'd3c2', 'e5f6', 'f2e3', 'h6h3', 'e3d2', 'h3h4', 'd2c1', 'h4h1', 'c1b2', 'h1h2', 'b2b3', 'h2h3', 'b3b2', 'h3h4', 'b2b3', 'h4h7', 'b3b2', 'h7c7', 'b2c1', 'f6e5', 'c1d2', 'e5d4', 'd2c1', 'c7c3', 'c1d2', 'd4c4', 'c2d1', 'c4b4', 'd2e2', 'c3b3', 'e2d2', 'b3b2', 'd2e1', 'b4a3', 'd1e2']","['c2c4', 'g8f6', 'g2g3']","[0.01818181818181818, 0.05263157894736842, 0.023255813953488372, 0.038461538461538464, 0.1111111111111111, 0.07692307692307693, 0.047619047619047616, 0.058823529411764705, 0.02127659574468085, 0.16666666666666666, 0.14285714285714285, 0.5, 0.25, 0.5, 0.07692307692307693, 0.3333333333333333, 0.1111111111111111, 0.1111111111111111, 0.16666666666666666, 0.25, 0.038461538461538464, 0.05555555555555555, 0.038461538461538464, 0.3333333333333333, 0.022222222222222223, 1.0, 0.017543859649122806, 1.0, 0.16666666666666666, 1.0, 0.3333333333333333, 1.0, 0.001076426264800861, 1.0, 0.02, 0.5, 0.16666666666666666, 1.0, 0.06666666666666667, 0.5, 0.02, 0.3333333333333333, 0.001218026796589525, 0.06666666666666667, 0.003257328990228013, 1.0, 0.00819672131147541, 0.1111111111111111, 0.14285714285714285, 0.05263157894736842, 0.05555555555555555, 0.1111111111111111, 0.027777777777777776, 0.001001001001001001, 0.029411764705882353, 0.5, 0.0196078431372549, 0.3333333333333333, 0.0625, 1.0, 0.013333333333333334, 1.0, 0.019230769230769232, 1.0, 1.0, 1.0, 0.3333333333333333, 1.0, 0.5, 1.0, 0.2, 1.0, 1.0, 1.0, 0.0011111111111111111, 0.5, 0.01694915254237288, 0.125, 0.001834862385321101, 1.0, 0.5, 1.0, 0.0012755102040816326, 0.5, 0.038461538461538464, 0.2, 0.013888888888888888, 0.03333333333333333, 1.0, 0.05263157894736842, 0.006535947712418301, 0.05263157894736842, 0.1, 0.08333333333333333, 0.034482758620689655, 0.08333333333333333, 0.023809523809523808, 0.5, 1.0, 0.5, 0.07142857142857142, 0.5, 0.16666666666666666, 0.034482758620689655, 0.5, 0.3333333333333333, 0.2, 0.043478260869565216, 1.0, 0.08333333333333333, 0.1111111111111111, 0.0010845986984815619, 1.0, 0.03333333333333333, 0.25, 0.1111111111111111, 0.25, 0.07692307692307693, 0.25, 0.25, 1.0, 0.02857142857142857, 0.08333333333333333, 0.25, 0.07692307692307693, 0.043478260869565216, 0.25, 0.03225806451612903, 0.09090909090909091, 0.125, 1.0, 0.0625, 0.25, 0.3333333333333333, 0.5, 0.1111111111111111, 0.3333333333333333, 0.3333333333333333, 0.058823529411764705, 0.5, 0.07142857142857142, 0.01818181818181818, 0.5, 0.16666666666666666, 1.0, 0.07692307692307693, 0.1111111111111111, 0.09090909090909091, 0.2, 0.07142857142857142, 0.011235955056179775, 0.07142857142857142, 0.5, 0.2, 1.0, 0.023255813953488372, 0.25, 0.0011261261261261261, 0.5, 0.017857142857142856, 0.5, 0.0125, 0.3333333333333333, 0.005555555555555556, 0.0625, 0.025, 0.3333333333333333, 0.047619047619047616, 0.5]",0.25,0.34
270672,fast-tsunami,alanford,0-1,"Italian Game: Evans Gambit, Main Line",C52,24,"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'f8c5', 'b2b4', 'c5b4', 'c2c3', 'b4a5', 'd2d4', 'd8f6', 'e1g1', 'a5b6', 'c1g5', 'f6g6', 'd4e5', 'h7h6', 'g5f4', 'g6e4', 'c4f7', 'e8f7', 'e5e6', 'd7e6']","['e2e4', 'e7e5', 'g1f3']","[0.07142857142857142, 1.0, 0.041666666666666664, 0.16666666666666666, 0.012048192771084338, 0.3333333333333333, 0.0033112582781456954, 0.0625, 0.014705882352941176, 0.05555555555555555, 0.015384615384615385, 0.013513513513513514, 0.007751937984496124, 0.5, 0.012048192771084338, 1.0, 0.016129032258064516, 0.25, 0.037037037037037035, 1.0, 1.0, 1.0, 1.0, 1.0]",0.19,0.53
429698,Yankikara,m5awy-allail,0-1,Four Knights Game,C46,27,"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'b1c3', 'g8f6', 'g2g3', 'f8c5', 'f1g2', 'd7d5', 'e4d5', 'f6d5', 'e1g1', 'e8g8', 'f1e1', 'c8e6', 'f3e5', 'c5f2', 'g1f2', 'c6e5', 'f2g1', 'e6g4', 'e1e5', 'g4d1', 'e5d5', 'd8e7', 'c3e4']","['e2e4', 'e7e5', 'g1f3']","[0.3333333333333333, 0.16666666666666666, 0.029411764705882353, 0.3333333333333333, 0.09090909090909091, 0.5, 0.02702702702702703, 0.02631578947368421, 0.5, 0.058823529411764705, 0.07142857142857142, 0.5, 0.019230769230769232, 0.2, 0.01818181818181818, 0.125, 0.014084507042253521, 0.01020408163265306, 0.25, 0.01818181818181818, 0.08333333333333333, 0.16666666666666666, 1.0, 1.0, 1.0, 1.0, 1.0]",0.32,0.32
